line_item_usage_start_date,line_item_usage_end_date,line_item_product_code,line_item_usage_type,line_item_unblended_cost,resource_tags_user_team,resource_tags_user_env,product_region,line_item_usage_account_id
2025-11-03T22:01:54Z,2025-11-04T22:01:54Z,Amazon CloudFront,GB,20.0153,platform,development,us-west-2,aws-platform-development
2025-11-03T22:01:54Z,2025-11-04T22:01:54Z,Amazon CloudFront,GB,18.6168,data-eng,production,eu-west-1,aws-data-eng-production
2025-11-03T22:01:54Z,2025-11-04T22:01:54Z,Amazon CloudFront,GB,17.9093,data-eng,staging,us-east-1,aws-data-eng-staging
2025-11-03T22:01:54Z,2025-11-04T22:01:54Z,Amazon CloudFront,GB,20.8875,data-eng,development,eu-west-1,aws-data-eng-development
2025-11-03T22:01:54Z,2025-11-04T22:01:54Z,Amazon CloudFront,GB,21.036,ml-team,production,us-west-2,aws-ml-team-production
2025-11-03T22:01:54Z,2025-11-04T22:01:54Z,Amazon CloudFront,GB,17.9833,ml-team,staging,us-west-2,aws-ml-team-staging
2025-11-03T22:01:54Z,2025-11-04T22:01:54Z,Amazon CloudFront,GB,16.0699,ml-team,development,us-east-1,aws-ml-team-development
2025-11-03T22:01:54Z,2025-11-04T22:01:54Z,Amazon CloudFront,GB,20.4133,frontend,production,us-east-1,aws-frontend-production
2025-11-03T22:01:54Z,2025-11-04T22:01:54Z,Amazon CloudFront,GB,17.856,frontend,staging,us-west-2,aws-frontend-staging
2025-11-03T22:01:54Z,2025-11-04T22:01:54Z,Amazon CloudFront,GB,20.0855,frontend,development,eu-west-1,aws-frontend-development
2025-11-03T22:01:54Z,2025-11-04T22:01:54Z,Amazon CloudFront,GB,15.9133,backend,production,us-west-2,aws-backend-production
2025-11-03T22:01:54Z,2025-11-04T22:01:54Z,Amazon CloudFront,GB,20.2396,backend,staging,us-west-2,aws-backend-staging
2025-11-03T22:01:54Z,2025-11-04T22:01:54Z,Amazon CloudFront,GB,17.0603,backend,development,us-west-2,aws-backend-development
2025-11-03T22:01:54Z,2025-11-04T22:01:54Z,Amazon EKS,Hrs,64.2698,platform,production,eu-west-1,aws-platform-production
2025-11-03T22:01:54Z,2025-11-04T22:01:54Z,Amazon EKS,Hrs,60.7893,platform,staging,eu-west-1,aws-platform-staging
2025-11-03T22:01:54Z,2025-11-04T22:01:54Z,Amazon EKS,Hrs,56.0861,platform,development,us-west-2,aws-platform-development
2025-11-03T22:01:54Z,2025-11-04T22:01:54Z,Amazon EKS,Hrs,58.7428,data-eng,production,us-east-1,aws-data-eng-production
2025-11-03T22:01:54Z,2025-11-04T22:01:54Z,Amazon EKS,Hrs,64.0539,data-eng,staging,eu-west-1,aws-data-eng-staging
2025-11-03T22:01:54Z,2025-11-04T22:01:54Z,Amazon EKS,Hrs,61.2344,data-eng,development,us-west-2,aws-data-eng-development
2025-11-03T22:01:54Z,2025-11-04T22:01:54Z,Amazon EKS,Hrs,63.5588,ml-team,production,us-west-2,aws-ml-team-production
2025-11-03T22:01:54Z,2025-11-04T22:01:54Z,Amazon EKS,Hrs,70.3208,ml-team,staging,us-west-2,aws-ml-team-staging
2025-11-03T22:01:54Z,2025-11-04T22:01:54Z,Amazon EKS,Hrs,53.1215,ml-team,development,us-east-1,aws-ml-team-development
2025-11-03T22:01:54Z,2025-11-04T22:01:54Z,Amazon EKS,Hrs,68.5758,frontend,production,eu-west-1,aws-frontend-production
2025-11-03T22:01:54Z,2025-11-04T22:01:54Z,Amazon EKS,Hrs,61.2269,frontend,staging,us-west-2,aws-frontend-staging
2025-11-03T22:01:54Z,2025-11-04T22:01:54Z,Amazon EKS,Hrs,56.3541,frontend,development,eu-west-1,aws-frontend-development
2025-11-03T22:01:54Z,2025-11-04T22:01:54Z,Amazon EKS,Hrs,54.2579,backend,production,us-west-2,aws-backend-production
2025-11-03T22:01:54Z,2025-11-04T22:01:54Z,Amazon EKS,Hrs,59.8013,backend,staging,us-west-2,aws-backend-staging
2025-11-03T22:01:54Z,2025-11-04T22:01:54Z,Amazon EKS,Hrs,65.197,backend,development,eu-west-1,aws-backend-development
2025-11-03T22:01:54Z,2025-11-04T22:01:54Z,AWS Data Transfer,GB,30.0502,platform,production,us-east-1,aws-platform-production
2025-11-03T22:01:54Z,2025-11-04T22:01:54Z,AWS Data Transfer,GB,34.0303,platform,staging,us-east-1,aws-platform-staging
2025-11-03T22:01:54Z,2025-11-04T22:01:54Z,AWS Data Transfer,GB,26.8354,platform,development,eu-west-1,aws-platform-development
2025-11-03T22:01:54Z,2025-11-04T22:01:54Z,AWS Data Transfer,GB,30.3306,data-eng,production,eu-west-1,aws-data-eng-production
2025-11-03T22:01:54Z,2025-11-04T22:01:54Z,AWS Data Transfer,GB,27.3182,data-eng,staging,us-west-2,aws-data-eng-staging
2025-11-03T22:01:54Z,2025-11-04T22:01:54Z,AWS Data Transfer,GB,31.2432,data-eng,development,us-west-2,aws-data-eng-development
2025-11-03T22:01:54Z,2025-11-04T22:01:54Z,AWS Data Transfer,GB,32.5141,ml-team,production,eu-west-1,aws-ml-team-production
2025-11-03T22:01:54Z,2025-11-04T22:01:54Z,AWS Data Transfer,GB,29.3381,ml-team,staging,eu-west-1,aws-ml-team-staging
2025-11-03T22:01:54Z,2025-11-04T22:01:54Z,AWS Data Transfer,GB,24.0349,ml-team,development,eu-west-1,aws-ml-team-development
2025-11-03T22:01:54Z,2025-11-04T22:01:54Z,AWS Data Transfer,GB,30.8432,frontend,production,us-east-1,aws-frontend-production
2025-11-03T22:01:54Z,2025-11-04T22:01:54Z,AWS Data Transfer,GB,31.4208,frontend,staging,us-east-1,aws-frontend-staging
2025-11-03T22:01:54Z,2025-11-04T22:01:54Z,AWS Data Transfer,GB,31.342,frontend,development,us-east-1,aws-frontend-development
2025-11-03T22:01:54Z,2025-11-04T22:01:54Z,AWS Data Transfer,GB,33.3615,backend,production,eu-west-1,aws-backend-production
2025-11-03T22:01:54Z,2025-11-04T22:01:54Z,AWS Data Transfer,GB,27.7586,backend,staging,eu-west-1,aws-backend-staging
2025-11-03T22:01:54Z,2025-11-04T22:01:54Z,AWS Data Transfer,GB,32.0121,backend,development,us-west-2,aws-backend-development
2025-11-03T22:01:54Z,2025-11-04T22:01:54Z,Amazon DynamoDB,RCU,22.9099,platform,production,us-east-1,aws-platform-production
2025-11-03T22:01:54Z,2025-11-04T22:01:54Z,Amazon DynamoDB,RCU,17.9388,platform,staging,us-east-1,aws-platform-staging
2025-11-03T22:01:54Z,2025-11-04T22:01:54Z,Amazon DynamoDB,RCU,21.4495,platform,development,us-east-1,aws-platform-development
2025-11-03T22:01:54Z,2025-11-04T22:01:54Z,Amazon DynamoDB,RCU,20.0711,data-eng,production,us-east-1,aws-data-eng-production
2025-11-03T22:01:54Z,2025-11-04T22:01:54Z,Amazon DynamoDB,RCU,20.7783,data-eng,staging,eu-west-1,aws-data-eng-staging
2025-11-03T22:01:54Z,2025-11-04T22:01:54Z,Amazon DynamoDB,RCU,21.4964,data-eng,development,us-west-2,aws-data-eng-development
2025-11-03T22:01:54Z,2025-11-04T22:01:54Z,Amazon DynamoDB,RCU,20.0994,ml-team,production,us-west-2,aws-ml-team-production
2025-11-03T22:01:54Z,2025-11-04T22:01:54Z,Amazon DynamoDB,RCU,19.7841,ml-team,staging,us-west-2,aws-ml-team-staging
2025-11-03T22:01:54Z,2025-11-04T22:01:54Z,Amazon DynamoDB,RCU,20.9718,ml-team,development,eu-west-1,aws-ml-team-development
2025-11-03T22:01:54Z,2025-11-04T22:01:54Z,Amazon DynamoDB,RCU,19.0955,frontend,production,us-east-1,aws-frontend-production
2025-11-03T22:01:54Z,2025-11-04T22:01:54Z,Amazon DynamoDB,RCU,19.0979,frontend,staging,eu-west-1,aws-frontend-staging
2025-11-03T22:01:54Z,2025-11-04T22:01:54Z,Amazon DynamoDB,RCU,22.0514,frontend,development,us-east-1,aws-frontend-development
2025-11-03T22:01:54Z,2025-11-04T22:01:54Z,Amazon DynamoDB,RCU,18.9925,backend,production,eu-west-1,aws-backend-production
2025-11-03T22:01:54Z,2025-11-04T22:01:54Z,Amazon DynamoDB,RCU,22.0295,backend,staging,us-west-2,aws-backend-staging
2025-11-03T22:01:54Z,2025-11-04T22:01:54Z,Amazon DynamoDB,RCU,21.6887,backend,development,us-west-2,aws-backend-development
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,Amazon EC2,Hrs,244.3989,platform,production,us-west-2,aws-platform-production
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,Amazon EC2,Hrs,268.177,platform,staging,us-west-2,aws-platform-staging
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,Amazon EC2,Hrs,310.6335,platform,development,us-east-1,aws-platform-development
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,Amazon EC2,Hrs,261.2902,data-eng,production,eu-west-1,aws-data-eng-production
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,Amazon EC2,Hrs,273.0122,data-eng,staging,us-east-1,aws-data-eng-staging
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,Amazon EC2,Hrs,294.0279,data-eng,development,eu-west-1,aws-data-eng-development
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,Amazon EC2,Hrs,301.3169,ml-team,production,us-west-2,aws-ml-team-production
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,Amazon EC2,Hrs,277.8408,ml-team,staging,us-west-2,aws-ml-team-staging
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,Amazon EC2,Hrs,269.9929,ml-team,development,us-west-2,aws-ml-team-development
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,Amazon EC2,Hrs,315.8113,frontend,production,eu-west-1,aws-frontend-production
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,Amazon EC2,Hrs,322.9914,frontend,staging,us-west-2,aws-frontend-staging
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,Amazon EC2,Hrs,305.7508,frontend,development,us-east-1,aws-frontend-development
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,Amazon EC2,Hrs,285.482,backend,production,us-east-1,aws-backend-production
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,Amazon EC2,Hrs,265.2122,backend,staging,us-east-1,aws-backend-staging
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,Amazon EC2,Hrs,264.7091,backend,development,eu-west-1,aws-backend-development
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,Amazon S3,GB-Mo,57.6732,platform,production,us-east-1,aws-platform-production
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,Amazon S3,GB-Mo,57.2121,platform,staging,us-west-2,aws-platform-staging
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,Amazon S3,GB-Mo,61.5664,platform,development,eu-west-1,aws-platform-development
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,Amazon S3,GB-Mo,58.2398,data-eng,production,us-west-2,aws-data-eng-production
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,Amazon S3,GB-Mo,48.7024,data-eng,staging,eu-west-1,aws-data-eng-staging
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,Amazon S3,GB-Mo,60.0179,data-eng,development,us-east-1,aws-data-eng-development
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,Amazon S3,GB-Mo,50.939,ml-team,production,us-west-2,aws-ml-team-production
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,Amazon S3,GB-Mo,53.6586,ml-team,staging,us-west-2,aws-ml-team-staging
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,Amazon S3,GB-Mo,56.4672,ml-team,development,eu-west-1,aws-ml-team-development
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,Amazon S3,GB-Mo,64.1974,frontend,production,us-west-2,aws-frontend-production
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,Amazon S3,GB-Mo,69.1321,frontend,staging,us-east-1,aws-frontend-staging
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,Amazon S3,GB-Mo,58.0461,frontend,development,eu-west-1,aws-frontend-development
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,Amazon S3,GB-Mo,54.5478,backend,production,us-west-2,aws-backend-production
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,Amazon S3,GB-Mo,57.7263,backend,staging,eu-west-1,aws-backend-staging
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,Amazon S3,GB-Mo,59.2903,backend,development,us-west-2,aws-backend-development
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,Amazon RDS,Hrs,98.6688,platform,production,us-east-1,aws-platform-production
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,Amazon RDS,Hrs,115.8103,platform,staging,us-east-1,aws-platform-staging
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,Amazon RDS,Hrs,103.1305,platform,development,us-east-1,aws-platform-development
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,Amazon RDS,Hrs,105.299,data-eng,production,us-east-1,aws-data-eng-production
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,Amazon RDS,Hrs,106.6615,data-eng,staging,us-west-2,aws-data-eng-staging
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,Amazon RDS,Hrs,104.6821,data-eng,development,us-east-1,aws-data-eng-development
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,Amazon RDS,Hrs,108.0632,ml-team,production,eu-west-1,aws-ml-team-production
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,Amazon RDS,Hrs,96.2661,ml-team,staging,us-west-2,aws-ml-team-staging
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,Amazon RDS,Hrs,96.7437,ml-team,development,us-east-1,aws-ml-team-development
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,Amazon RDS,Hrs,92.354,frontend,production,eu-west-1,aws-frontend-production
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,Amazon RDS,Hrs,104.8272,frontend,staging,us-west-2,aws-frontend-staging
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,Amazon RDS,Hrs,107.5771,frontend,development,eu-west-1,aws-frontend-development
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,Amazon RDS,Hrs,104.9752,backend,production,us-west-2,aws-backend-production
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,Amazon RDS,Hrs,114.8323,backend,staging,eu-west-1,aws-backend-staging
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,Amazon RDS,Hrs,101.2213,backend,development,us-east-1,aws-backend-development
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,AWS Lambda,Requests,24.1818,platform,production,eu-west-1,aws-platform-production
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,AWS Lambda,Requests,20.9491,platform,staging,eu-west-1,aws-platform-staging
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,AWS Lambda,Requests,22.2429,platform,development,us-west-2,aws-platform-development
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,AWS Lambda,Requests,24.231,data-eng,production,us-west-2,aws-data-eng-production
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,AWS Lambda,Requests,24.513,data-eng,staging,us-east-1,aws-data-eng-staging
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,AWS Lambda,Requests,22.414,data-eng,development,eu-west-1,aws-data-eng-development
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,AWS Lambda,Requests,22.8223,ml-team,production,eu-west-1,aws-ml-team-production
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,AWS Lambda,Requests,20.1665,ml-team,staging,eu-west-1,aws-ml-team-staging
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,AWS Lambda,Requests,22.2982,ml-team,development,eu-west-1,aws-ml-team-development
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,AWS Lambda,Requests,24.5888,frontend,production,us-east-1,aws-frontend-production
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,AWS Lambda,Requests,24.01,frontend,staging,us-west-2,aws-frontend-staging
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,AWS Lambda,Requests,23.8732,frontend,development,eu-west-1,aws-frontend-development
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,AWS Lambda,Requests,23.0452,backend,production,us-east-1,aws-backend-production
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,AWS Lambda,Requests,22.9667,backend,staging,us-east-1,aws-backend-staging
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,AWS Lambda,Requests,21.7412,backend,development,us-east-1,aws-backend-development
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,Amazon CloudFront,GB,19.9599,platform,production,us-east-1,aws-platform-production
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,Amazon CloudFront,GB,19.5397,platform,staging,us-east-1,aws-platform-staging
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,Amazon CloudFront,GB,19.6472,platform,development,us-west-2,aws-platform-development
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,Amazon CloudFront,GB,18.1076,data-eng,production,us-east-1,aws-data-eng-production
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,Amazon CloudFront,GB,15.6467,data-eng,staging,us-west-2,aws-data-eng-staging
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,Amazon CloudFront,GB,20.5623,data-eng,development,eu-west-1,aws-data-eng-development
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,Amazon CloudFront,GB,18.179,ml-team,production,eu-west-1,aws-ml-team-production
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,Amazon CloudFront,GB,17.5984,ml-team,staging,us-west-2,aws-ml-team-staging
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,Amazon CloudFront,GB,19.9518,ml-team,development,us-west-2,aws-ml-team-development
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,Amazon CloudFront,GB,18.3103,frontend,production,eu-west-1,aws-frontend-production
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,Amazon CloudFront,GB,20.506,frontend,staging,us-east-1,aws-frontend-staging
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,Amazon CloudFront,GB,19.8362,frontend,development,eu-west-1,aws-frontend-development
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,Amazon CloudFront,GB,19.9368,backend,production,us-east-1,aws-backend-production
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,Amazon CloudFront,GB,16.8374,backend,staging,us-east-1,aws-backend-staging
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,Amazon CloudFront,GB,20.7359,backend,development,us-west-2,aws-backend-development
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,Amazon EKS,Hrs,62.0299,platform,production,us-west-2,aws-platform-production
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,Amazon EKS,Hrs,58.965,platform,staging,eu-west-1,aws-platform-staging
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,Amazon EKS,Hrs,61.457,platform,development,eu-west-1,aws-platform-development
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,Amazon EKS,Hrs,52.1261,data-eng,production,us-west-2,aws-data-eng-production
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,Amazon EKS,Hrs,62.7464,data-eng,staging,eu-west-1,aws-data-eng-staging
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,Amazon EKS,Hrs,55.7564,data-eng,development,us-west-2,aws-data-eng-development
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,Amazon EKS,Hrs,54.1849,ml-team,production,us-west-2,aws-ml-team-production
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,Amazon EKS,Hrs,53.3601,ml-team,staging,eu-west-1,aws-ml-team-staging
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,Amazon EKS,Hrs,66.1686,ml-team,development,us-east-1,aws-ml-team-development
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,Amazon EKS,Hrs,57.7013,frontend,production,us-east-1,aws-frontend-production
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,Amazon EKS,Hrs,68.2151,frontend,staging,us-west-2,aws-frontend-staging
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,Amazon EKS,Hrs,58.1556,frontend,development,eu-west-1,aws-frontend-development
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,Amazon EKS,Hrs,52.4609,backend,production,us-east-1,aws-backend-production
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,Amazon EKS,Hrs,55.3328,backend,staging,us-west-2,aws-backend-staging
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,Amazon EKS,Hrs,66.767,backend,development,us-west-2,aws-backend-development
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,AWS Data Transfer,GB,30.0011,platform,production,eu-west-1,aws-platform-production
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,AWS Data Transfer,GB,29.0474,platform,staging,eu-west-1,aws-platform-staging
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,AWS Data Transfer,GB,30.7689,platform,development,us-west-2,aws-platform-development
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,AWS Data Transfer,GB,31.5995,data-eng,production,us-east-1,aws-data-eng-production
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,AWS Data Transfer,GB,33.0957,data-eng,staging,eu-west-1,aws-data-eng-staging
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,AWS Data Transfer,GB,33.9004,data-eng,development,eu-west-1,aws-data-eng-development
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,AWS Data Transfer,GB,29.5056,ml-team,production,eu-west-1,aws-ml-team-production
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,AWS Data Transfer,GB,27.1572,ml-team,staging,us-east-1,aws-ml-team-staging
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,AWS Data Transfer,GB,29.3751,ml-team,development,us-east-1,aws-ml-team-development
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,AWS Data Transfer,GB,31.0126,frontend,production,us-west-2,aws-frontend-production
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,AWS Data Transfer,GB,28.0377,frontend,staging,eu-west-1,aws-frontend-staging
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,AWS Data Transfer,GB,28.0537,frontend,development,us-east-1,aws-frontend-development
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,AWS Data Transfer,GB,31.2155,backend,production,us-east-1,aws-backend-production
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,AWS Data Transfer,GB,30.2618,backend,staging,eu-west-1,aws-backend-staging
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,AWS Data Transfer,GB,30.4597,backend,development,us-east-1,aws-backend-development
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,Amazon DynamoDB,RCU,19.6585,platform,production,us-west-2,aws-platform-production
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,Amazon DynamoDB,RCU,20.5427,platform,staging,us-east-1,aws-platform-staging
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,Amazon DynamoDB,RCU,19.381,platform,development,us-east-1,aws-platform-development
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,Amazon DynamoDB,RCU,22.4189,data-eng,production,us-west-2,aws-data-eng-production
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,Amazon DynamoDB,RCU,22.6617,data-eng,staging,eu-west-1,aws-data-eng-staging
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,Amazon DynamoDB,RCU,17.8374,data-eng,development,us-east-1,aws-data-eng-development
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,Amazon DynamoDB,RCU,19.3722,ml-team,production,us-west-2,aws-ml-team-production
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,Amazon DynamoDB,RCU,18.4228,ml-team,staging,eu-west-1,aws-ml-team-staging
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,Amazon DynamoDB,RCU,19.8401,ml-team,development,us-west-2,aws-ml-team-development
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,Amazon DynamoDB,RCU,20.7887,frontend,production,us-east-1,aws-frontend-production
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,Amazon DynamoDB,RCU,18.5013,frontend,staging,us-west-2,aws-frontend-staging
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,Amazon DynamoDB,RCU,19.385,frontend,development,us-east-1,aws-frontend-development
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,Amazon DynamoDB,RCU,19.2475,backend,production,eu-west-1,aws-backend-production
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,Amazon DynamoDB,RCU,21.2755,backend,staging,eu-west-1,aws-backend-staging
2025-11-04T22:01:54Z,2025-11-05T22:01:54Z,Amazon DynamoDB,RCU,21.0445,backend,development,us-west-2,aws-backend-development
2025-11-05T22:01:54Z,2025-11-06T22:01:54Z,Amazon EC2,Hrs,267.3509,platform,production,us-east-1,aws-platform-production
2025-11-05T22:01:54Z,2025-11-06T22:01:54Z,Amazon EC2,Hrs,287.7469,platform,staging,eu-west-1,aws-platform-staging
2025-11-05T22:01:54Z,2025-11-06T22:01:54Z,Amazon EC2,Hrs,271.3244,platform,development,us-west-2,aws-platform-development
2025-11-05T22:01:54Z,2025-11-06T22:01:54Z,Amazon EC2,Hrs,277.5671,data-eng,production,eu-west-1,aws-data-eng-production
2025-11-05T22:01:54Z,2025-11-06T22:01:54Z,Amazon EC2,Hrs,321.7185,data-eng,staging,eu-west-1,aws-data-eng-staging
2025-11-05T22:01:54Z,2025-11-06T22:01:54Z,Amazon EC2,Hrs,314.16,data-eng,development,us-east-1,aws-data-eng-development
2025-11-05T22:01:54Z,2025-11-06T22:01:54Z,Amazon EC2,Hrs,254.2346,ml-team,production,eu-west-1,aws-ml-team-production
2025-11-05T22:01:54Z,2025-11-06T22:01:54Z,Amazon EC2,Hrs,302.5672,ml-team,staging,eu-west-1,aws-ml-team-staging
2025-11-05T22:01:54Z,2025-11-06T22:01:54Z,Amazon EC2,Hrs,302.151,ml-team,development,us-east-1,aws-ml-team-development
2025-11-05T22:01:54Z,2025-11-06T22:01:54Z,Amazon EC2,Hrs,257.6693,frontend,production,eu-west-1,aws-frontend-production
2025-11-05T22:01:54Z,2025-11-06T22:01:54Z,Amazon EC2,Hrs,302.3185,frontend,staging,eu-west-1,aws-frontend-staging
2025-11-05T22:01:54Z,2025-11-06T22:01:54Z,Amazon EC2,Hrs,318.6423,frontend,development,us-east-1,aws-frontend-development
2025-11-05T22:01:54Z,2025-11-06T22:01:54Z,Amazon EC2,Hrs,258.2531,backend,production,us-east-1,aws-backend-production
2025-11-05T22:01:54Z,2025-11-06T22:01:54Z,Amazon EC2,Hrs,262.9072,backend,staging,eu-west-1,aws-backend-staging
2025-11-05T22:01:54Z,2025-11-06T22:01:54Z,Amazon EC2,Hrs,306.8329,backend,development,eu-west-1,aws-backend-development
2025-11-05T22:01:54Z,2025-11-06T22:01:54Z,Amazon S3,GB-Mo,56.5987,platform,production,eu-west-1,aws-platform-production
2025-11-05T22:01:54Z,2025-11-06T22:01:54Z,Amazon S3,GB-Mo,57.8395,platform,staging,eu-west-1,aws-platform-staging
2025-11-05T22:01:54Z,2025-11-06T22:01:54Z,Amazon S3,GB-Mo,56.9049,platform,development,us-west-2,aws-platform-development
2025-11-05T22:01:54Z,2025-11-06T22:01:54Z,Amazon S3,GB-Mo,57.127,data-eng,production,eu-west-1,aws-data-eng-production
2025-11-05T22:01:54Z,2025-11-06T22:01:54Z,Amazon S3,GB-Mo,49.5171,data-eng,staging,us-east-1,aws-data-eng-staging
